judgeId,problemId,sourceCode
8426172,ALDS1_3_A,"class Stack:
  """"""スタック用クラス""""""
  
  def __init__(self, capacity):
    """"""初期化""""""
    self.stk = [None] * capacity    # スタック本体
    self.capacity = capacity        # スタックの容量
    self.ptr = 0                    
  
  def push(self, value):
    """"""スタックにvalueをプッシュ""""""
    self.stk[self.ptr] = value
    self.ptr += 1
    
  def pop(self):
    """"""スタックからデータをポップ""""""
    self.ptr -= 1
    return self.stk[self.ptr]
  

# スタックを生成
stack = Stack(500)

s = input().split(' ')
n = len(s)

for i in range(n):
  if s[i] != '+' and s[i] != '-' and s[i] != '*':
    stack.push(int(s[i]))
  
  elif s[i] == '+':
    x1 = stack.pop()
    x2 = stack.pop()
    stack.push(x2 + x1)

  elif s[i] == '-':
    x1 = stack.pop()
    x2 = stack.pop()
    stack.push(x2 - x1)

  else:
    x1 = stack.pop()
    x2 = stack.pop()
    stack.push(x2*x1)
  

print(stack.pop())
"
8427410,ALDS1_3_A,"#stack
class stack:
    def __init__(self):
        self.top = 0
        self.S = [None]*1000
    
    def push(self, x):
        self.top += 1
        self.S[self.top] = x
        
    def pop(self):
        self.top -= 1
        return self.S[self.top + 1]
    

Stack = stack()
L = input().split("" "")
for i in range(len(L)):
    if L[i] != ""+"" and L[i] != ""-"" and L[i] != ""*"":
        Stack.push(int(L[i]))
    elif L[i] == ""+"":
        x = Stack.pop()
        y = Stack.pop()
        Stack.push(x+y)
    elif L[i] == ""-"":
        xx = Stack.pop()
        yy = Stack.pop()
        Stack.push(yy-xx)
    else:
        xxx = Stack.pop()
        yyy = Stack.pop()
        Stack.push(xxx*yyy)
ans = Stack.pop()       
print(ans)
"
8435963,ALDS1_3_A,"class Stacked:
    def __init__(self, S, top, MAX):
        self.S = S
        self.top = top
        self.MAX = MAX

    def initialize(self):
        self.top = 0

    def isEmpty(self):
        return self.top == 0

    def isFull(self):
        return self.top >= self.MAX - 1

    def push(self, x):
        if Stacked.isFull(self):
            print(""エラー（オーバーフロー）"")
            return

        self.top += 1
        self.S.append(x)

    def pop(self):
        if Stacked.isEmpty(self):
            print(""エラー（アンダーフロー）"")
            return

        self.top -= 1
        s_pop = self.S[-1:]
        del self.S[-1:]
        return s_pop

    def calculation(self, operator):
        operand_1, operand_2 = self.S[self.top - 1], self.S[self.top]
        if operator == ""+"":
            return operand_1 + operand_2
        elif operator == ""-"":
            return operand_1 - operand_2
        elif operator == ""*"":
            return operand_1 * operand_2
        else:
            print(""無効な演算子です。"")


# main
def main():
    S = [0]  # スタック
    top = 0
    MAX = 200  # スタックの最大数
    result = 0
    formal = list(map(str, input().split()))   # 数式
    stack = Stacked(S, top, MAX)

    for i in range(len(formal)):
        if formal[i].isnumeric():
            stack.push(int(formal[i]))
        else:
            result = stack.calculation(formal[i])
            stack.pop()
            stack.pop()
            stack.push(result)

    print(result)


if __name__ == ""__main__"":
    main()

"
8461005,ALDS1_3_A,"def cul(x,a,b):
    if x == '+':
        return int(a)+int(b)
    elif x == '-':
        return int(a)-int(b)
    elif x == '*':
        return int(a)*int(b)
A = list(input().split())
i=2
while len(A)!=1:
    if A[i] in ""+-*"":
        A[i] = cul(A[i],A[i-2],A[i-1])
        A.pop(i-2)
        A.pop(i-2)
        i-=1
    else: i+=1
print(A[0])

"
8463853,ALDS1_3_A,"query = input().split()
op = ""+-*""
st = []
for i in range(len(query)):
    if query[i] not in op:
        st.append(query[i])
    else:
        b, a = st.pop(), st.pop()
        st.append(str(eval(a+query[i]+b)))

print(st[0])
"
8492730,ALDS1_3_A,"stack = []
ope = {""+"": lambda a, b: b + a, ""-"": lambda a, b: b - a, ""*"": lambda a, b: b * a}

for input_data in input().split():
    if input_data in ope:
        stack.append(ope[input_data](stack.pop(), stack.pop()))
    else:
        stack.append(int(input_data))
print(stack[0])

"
8500279,ALDS1_3_A,"lst = list(input().split())

stack = []
empty_num = 0

for i in lst:
	if i.isdecimal() == True:
		stack.append(int(i))
		empty_num += 1
	else:
		if i == ""+"":
			stack[empty_num - 2] = stack[empty_num - 2] + stack[empty_num - 1]
			del stack[empty_num -1]
			empty_num -= 1

		elif i == ""-"":
			stack[empty_num - 2] = stack[empty_num - 2] - stack[empty_num - 1]
			del stack[empty_num - 1]
			empty_num -= 1

		else:
			stack[empty_num - 2] = stack[empty_num - 2] * stack[empty_num - 1]
			del stack[empty_num - 1]
			empty_num -= 1

print(stack[0])
"
8502051,ALDS1_3_A,"while True:
    try:
        data = input().split()
        stack = []
        for ele in data:
            if (ele.isdecimal()):
                stack.append(int(ele))
                continue

            num1 = stack.pop()
            num2 = stack.pop()
            task = str(num2) +  ele  + str(num1)
            stack.append(eval(task))
        
        print(stack[0])
    except EOFError:break
"
8513541,ALDS1_3_A,"def evaluate_rpn(expression):
    tokens = expression.split()
    stack = []

    for token in tokens:
        if token in [""+"", ""-"", ""*""]:
            val2 = stack.pop()
            val1 = stack.pop()
            if token == ""+"":
                stack.append(val1 + val2)
            elif token == ""-"":
                stack.append(val1 - val2)
            elif token == ""*"":
                stack.append(val1 * val2)
        else:
            stack.append(int(token))

    return stack.pop()

if __name__ == ""__main__"":
    expression = input()
    result = evaluate_rpn(expression)
    print(result)

"
8533817,ALDS1_3_A,"def main():
    formula = input().split(' ')
    nums = []
    for c in formula:
        if not(c in ('+', '-', '*')):
            nums.append(int(c))
        else:
            if c == '+':
                new_num = nums[-2] + nums[-1]
            elif c == '-':
                new_num = nums[-2] - nums[-1]
            elif c == '*':
                new_num = nums[-2] * nums[-1]
            del nums[-2:]
            nums.append(new_num)
    print(nums[0])

if __name__ == '__main__':
    main()
"
8534238,ALDS1_3_A,"# 逆ポーランド記法
def calc(expression:str):
    stack = []
    for i in expression:
        if i == ""+"":
            b, a = stack.pop(), stack.pop()
            stack.append(a+b)
        elif i == ""-"":
            b, a = stack.pop(), stack.pop()
            stack.append(a-b)
        elif i == ""*"":
            b, a = stack.pop(), stack.pop()
            stack.append(a*b)
        else:
            stack.append(int(i))
    return stack[0]
expression = input().split()
print(calc(expression))
"
8540190,ALDS1_3_A,"ar = input().split()
stack = []

for x in ar:
    if x == '+':
        a = stack.pop()
        b = stack.pop()
        stack.append(b+a)
    elif x == '-':
        a = stack.pop()
        b = stack.pop()
        stack.append(b-a)
    elif x == '*':
        a = stack.pop()
        b = stack.pop()
        stack.append(b*a)
    else:
        stack.append(int(x))

ans = stack.pop()
print(ans)
"
8561773,ALDS1_3_A,"from collections import deque

c_list = input().split()
stack = deque([])

for c in c_list:
    if c in [""+"", ""-"", ""*""]:
        a = stack.pop()
        b = stack.pop()
        if c == ""+"":
            stack.append(a + b)
        elif c == ""-"":
            stack.append(b - a)
        else:
            stack.append(a * b)
    else:
        stack.append(int(c))

print(stack.pop())

"
8603802,ALDS1_3_A,"s = []

for i in input().split():
    if i == '+':
        a = s.pop()
        b = s.pop()
        s.append(a+b)
    elif i == '-':
        b = s.pop()
        a = s.pop()
        s.append(a-b)
    elif i == '*':
        a = s.pop()
        b = s.pop()
        s.append(a*b)
    else:
        s.append(int(i))
print(s.pop())
"
8611874,ALDS1_3_A,"from collections import deque
s = input().split()
stack = deque()
for c in s:
    if c in ""+-*"":
        b = stack.pop()
        a = stack.pop()
        v = eval(f""{a}{c}{b}"")
        stack.append(v)
    else:
        stack.append(int(c))
ans = stack.pop()
print(ans)

"
8651381,ALDS1_3_A,"def ST(expression):
    stack = []

    for NUM in expression.split():
        if NUM.isdigit():
            stack.append(int(NUM))
        elif NUM in ['+', '-', '*']:
            d2 = stack.pop()
            d1 = stack.pop()

            
            if NUM == '+':
                result = d1 + d2
            elif NUM == '-':
                result = d1 - d2
            elif NUM == '*':
                result = d1 * d2

            stack.append(result)

    return stack[0]


expression = input()

result = ST(expression)
print(result)

"
8651917,ALDS1_3_A,"class Stack:
    def __init__(self) -> None:
        self.Array = []
        self.top = 0
    
    def push(self, x) -> None:
        self.top += 1
        self.Array.append(x)

    def pop(self) -> int:
        if self.isEmpty() == False:
            self.top -= 1
            val = self.Array.pop()
            return val

    def isEmpty(self) -> bool:
        return True if self.top == 0 else False
    


Array = input()
a = list(map(str,Array.split()))

stack = Stack()

for i in a:
    try:
        int(i)
    except ValueError:
        if i == ""+"":
            stack.push(stack.pop() + stack.pop())
        elif i == ""-"":
            stack.push((stack.pop() - stack.pop())*-1)
        elif i == ""*"":
            stack.push(stack.pop() * stack.pop())

    if i.isdecimal() == True:
        stack.push(int(i))

print(stack.Array[0])
"
8655038,ALDS1_3_A,"operators = ['+', '-', '*']
inputs = input().split(' ')

stacks = []
for i in inputs:
    if i not in operators:
        stacks.append(int(i))
        continue
    
    if i == operators[0]:
        stacks.append(stacks.pop()+stacks.pop())
    
    if i == operators[2]:
        stacks.append(stacks.pop()*stacks.pop())
        
    if i == operators[1]:
        stacks.append(stacks.pop(-2)-stacks.pop())
        
print(stacks[0])
"
8656433,ALDS1_3_A,"stack = []
S = list(input().split())
for s in S:
    if s.isdigit():
        stack.append(int(s))
    else:
        b = stack.pop()
        a = stack.pop()
        if s == ""+"":
            stack.append(a + b)
        elif s == ""*"":
            stack.append(a * b)
        elif s == ""-"":
            stack.append(a - b)
    
print(stack[0])

"
8673722,ALDS1_3_A,"#ALDS1_3_A
data = input().split()
st1 = 0
st2 = """"
n = 0
m = 0
a = []
b = [0]*100
for i in data:
  a.append(i)
for i in range(len(a)):
  if a[i].isdigit():
    b[n] = a[i]
    n = n + 1

  else:
    st2 = a[i]
    if st2 == ""+"":
      b[n-2] = int(b[n-2]) + int(b[n-1])
    elif st2 == ""-"":
      b[n-2] = int(b[n-2]) - int(b[n-1])
    elif st2 == ""*"":
      b[n-2] = int(b[n-2]) * int(b[n-1])
    elif st2 == ""/"":
      b[n-2] = int(b[n-2]) / int(b[n-1])
    n = n - 1
print(b[0])
"
8682937,ALDS1_3_A,"def addition(a, b):
    s = b + a

    return s

def subtraction(a, b):
    s = b - a

    return s

def multiplication(a, b):
    s = b * a

    return s

arr1 = list(input().split())
arr2 = []

for i in range (len(arr1)):
    if(arr1[i] == ""+""):
        arr2.append(addition(arr2.pop(), arr2.pop()))

    elif(arr1[i] == ""-""):
        arr2.append(subtraction(arr2.pop(), arr2.pop()))

    elif(arr1[i] == ""*""):
        arr2.append(multiplication(arr2.pop(), arr2.pop()))
        
    else:
        arr2.append(int(arr1[i]))
    
print(*arr2)
"
8689771,ALDS1_3_A,"stack = []
inputV = list(input().split())

n = len(inputV)

for i in range(n):
    if inputV[i].isdigit():
        stack.append(int(inputV[i]))
    elif inputV[i] == ""+"":
        first = stack.pop()
        second = stack.pop()
        result = second+first
        stack.append(result)
    elif inputV[i] == ""-"":
        first = stack.pop()
        second = stack.pop()
        result = second-first
        stack.append(result)
    elif inputV[i] == ""*"":
        first = stack.pop()
        second = stack.pop()
        result = second*first
        stack.append(result)

print(stack[0])
"
8690465,ALDS1_3_A,"MARIO = []
for c in input().split():
    if c in ""+-*"":
        v1 = MARIO.pop()
        v2 = MARIO.pop()
        z = str(eval(v2 + c + v1))
        MARIO.append(z)
    else:
        MARIO.append(c)
print(MARIO[0])
        
"
8698466,ALDS1_3_A,"a = []
for b in input().split():
    if b in ""+-*"":
        d0 = a.pop()
        d1 = a.pop()
        a.append(str(eval(d1 + b + d0)))
    else:
        a.append(b)
print(*a)
"
8700768,ALDS1_3_A,"arr = list(map(str, input().split()))

stack = []
operators = set(['+', '-', '*', '/'])

for token in arr:
    if token not in operators:
        stack.append(int(token))
    else:
        operand2 = stack.pop()
        operand1 = stack.pop()

        if token == '+':
            result = operand1 + operand2
        elif token == '-':
            result = operand1 - operand2
        elif token == '*':
            result = operand1 * operand2
        else:
            result = operand1 / operand2  # Assuming Python 3 for float division

        stack.append(result)

print(stack[0])
"
8733699,ALDS1_3_A,"MAX_DATA = 1000

class stack():
    def __init__(self):
        self.data = [""0""] * (MAX_DATA+1)
        self.top = 0
    
    def push(self, elem):
        if self.is_full():
            print(""stack overflow"")
        else:
            self.top += 1
            self.data[self.top] = elem
    
    def pop(self):
        if self.is_empty():
            print(""stack underflow"")
        else:
            get_elem = self.data[self.top]
            self.top -= 1
            return get_elem
            
    def is_full(self):
        flag = False
        if self.top == MAX_DATA:
            flag = True
        return flag
        
    def is_empty(self):
        flag = False
        if self.top == 0:
            flag = True
        return flag
        
    def get_top(self):
        return self.data[top]

def calc_rev_polish(formula):
    my_stack = stack()
    for elem in formula:
        if elem.isdigit():
            my_stack.push(elem)
        else:
            b = int(my_stack.pop())
            a = int(my_stack.pop())
            if elem == ""+"":
                my_stack.push(a+b)
            elif elem == ""-"":
                my_stack.push(a-b)
            elif elem == ""*"":
                my_stack.push(a*b)
    return my_stack.pop()
        
formula = input().split()
print(calc_rev_polish(formula))
"
8750603,ALDS1_3_A,"# aizu_ALDS1_3_A_Stack.py  

data = list(input().split())
stack = []
for ope in data:
    if ope.isdecimal() == True: 
        x = int(ope)
        stack.append(x)
    else:
        b = stack.pop()
        a = stack.pop()
        if ope == '+': r = a+b
        if ope == '-': r = a-b
        if ope == '*': r = a*b
        stack.append(r)
ans = stack.pop()
print(ans)
"
8776377,ALDS1_3_A,"risuto =[]
returisuto = []
retu = input().split("" "")

for i in range(len(retu)):
    returisuto.append(retu[i])

for j in range(len(returisuto)):
    if 	str.isdigit(returisuto[j]) == True:
        risuto.append(int(returisuto[j]))
    else:
        s = int(risuto[len(risuto) - 1])
        t = int(risuto[len(risuto) - 2])
        risuto.pop()
        risuto.pop()
        if returisuto[j] == ""+"":
            tuika = t + s
            risuto.append(tuika)
        elif returisuto[j] == ""-"":
            tuika = t - s
            risuto.append(tuika)
        elif returisuto[j] == ""*"":
            tuika = s * t
            risuto.append(tuika)
        elif returisuto[j] == ""/"":
            tuika = t / s
            risuto.append(tuika)
        

for x in range(len(risuto)):
    if x + 1 == len(risuto):
        print(risuto[x])
    else:
        print(risuto[x], end="" "")
"
8818221,ALDS1_3_A,"def push(d):
    global sp
    if sp < MAX:
        stack[sp] = d
        sp += 1

def pop():
    global sp 
    if sp > 0:
        sp -= 1
        return stack[sp]
    else:
        return None
    
def keisan(operator, operand1, operand2):
    if operator == '+':
        return operand1 + operand2
    elif operator == '-':
        return operand1 - operand2
    elif operator == '*':
        return operand1 * operand2

expression = input().split()
MAX = len(expression)
stack = [0] * MAX
sp = 0

for symbol in expression:
    if symbol.isdigit() or (symbol[0] == '-' and symbol[1:].isdigit()):
        push(int(symbol))
    else:
        operand2 = pop()
        operand1 = pop()
        result = keisan(symbol, operand1, operand2)
        push(result)

result = pop()
print(result)

"
8829738,ALDS1_3_A,"A = list(map(str, input().split()))
stack = []

for token in A:
    if token.isdigit():
        stack.append(int(token))
    else:
        operand2 = stack.pop()
        operand1 = stack.pop()
        if token == ""+"":
            result = operand1 + operand2
        elif token == ""-"":
            result = operand1 - operand2
        elif token == ""*"":
            result = operand1 * operand2
        stack.append(result)

print(stack[0])

"
8838257,ALDS1_3_A,"stack=[]
s=input().split()
for i in s:
    if i in ['*','+','-']:
        x2=stack.pop()
        x1=stack.pop()
        if i=='*':
            stack.append(x1*x2)
        elif i=='+':
            stack.append(x1+x2)
        elif i=='-':
            stack.append(x1-x2)
    else:
        stack.append(int(i))
print(*stack)
"
8856933,ALDS1_3_A,"O = [*map(str, input().split())]
lst =[]

for i in O:
  if i == ""+"": lst [-2] = lst[-2] + lst[-1]; del lst[-1]
  elif i == ""-"": lst [-2] = lst[-2] - lst[-1]; del lst[-1]
  elif i == ""*"": lst [-2] = lst[-2] * lst[-1]; del lst[-1]
  else: lst.append(int(i))
print(*lst)
  
"
8864804,ALDS1_3_A,"l = list(map(str,input().split()))
p = []
for i in l:
  if i == '+':
    a = p.pop(-1)
    b = p.pop(-1)
    p.append(a+b)
  elif i == '-':
    a = p.pop(-1)
    b = p.pop(-1)
    p.append(b-a)
  elif i == '*':
    a = p.pop(-1)
    b = p.pop(-1)
    p.append(a*b)
  else:
    p.append(int(i))
print(p[0])
"
8867035,ALDS1_3_A,"a = input().split()

st = []

for i in range(len(a)):
    if a[i] == ""+"" or a[i] == ""-"":
        num1 = st.pop()
        num2 = st.pop()
        if a[i] == ""+"":
            st.append(num1 + num2)
        else:
            st.append(num2 - num1)
    elif a[i] == '*':
        num1 = st.pop()
        num2 = st.pop()
        st.append(num1 * num2)
    else:
        st.append(int(a[i]))
        
print(st[-1])
"
8885782,ALDS1_3_A,"poland = list(input().split())
ans = []

for i in poland:
    if i.isdigit() == True:
        ans.append(int(i))
    else:
        b = ans.pop()
        a = ans.pop()
        if i == ""+"":
            a = a + b
        elif i == ""-"":
            a = a - b
        else:
            a = a * b
        ans.append(a)

print(ans.pop())

"
8887215,ALDS1_3_A,"from collections import deque
d = deque()
s = input().split()
for i in range(len(s)):
    if s[i] == '+':
        a = d.popleft()
        b = d.popleft()
        c = a + b
        d.appendleft(c)
    elif s[i] == '-':
        a = d.popleft()
        b = d.popleft()
        c = b - a 
        d.appendleft(c)
    elif s[i] == '*':
        a = d.popleft()
        b = d.popleft()
        c = a * b
        d.appendleft(c)
    elif s[i] != ' ':
        d.appendleft(int(s[i]))

print(d[0])
"
8890587,ALDS1_3_A,"s=input().split()
a=[]
for i in s:
    if i.isdigit():
        a.append(int(i))
    elif i=='+':
        x=a.pop(-1)
        y=a.pop(-1)
        a.append(x+y)
    elif i=='-':
        x=a.pop(-1)
        y=a.pop(-1)
        a.append(y-x)
    elif i=='*':
        x=a.pop(-1)
        y=a.pop(-1)
        a.append(x*y)
print(a[0])
"
8893615,ALDS1_3_A,"expression = input().split()

stack = []
for c in expression:
    if c.isdigit():
        stack.append(int(c))
    else:
        if c == ""+"":
            stack.append(stack.pop() + stack.pop())
        elif c == ""-"":
            stack.append(- stack.pop() + stack.pop())
        else:
            stack.append(stack.pop() * stack.pop())
print(stack.pop())
"
8900996,ALDS1_3_A,"import heapq
from _heapq import heappush, heappop
from collections import deque

s=deque()
a=list(map(str,input().split()))

for i in a:
    if i.isdigit():
        s.append(int(i))
    else:
        b=s.pop()
        a=s.pop()

        if i=='+':
            s.append(a+b)
        elif i=='-':
            s.append(a-b)
        else:
            s.append(a*b)

print(s[0])
"
8903310,ALDS1_3_A,"# coding: utf-8
# Your code here!


def calc(expression):
    stack = []
    for i in expression:
        if i == '+':
            # +のときはスタックから2つ取り出して加算し，再度格納する
            b, a = stack.pop(), stack.pop() #後の演算のために順序を整えている
            stack.append(a + b)

        elif i == '-':
            # -のときはスタックから2つ取り出して減算し，再度格納する
            b, a = stack.pop(), stack.pop() #後の演算のために順序を整えている
            stack.append(a - b)

        elif i == '*':
            # *のときはスタックから2つ取り出して乗算し，再度格納する
            b, a = stack.pop(), stack.pop() #後の演算のために順序を整えている
            stack.append(a * b)

        elif i == '/':
            # /のときはスタックから2つ取り出して除算し，再度格納する
            b, a = stack.pop(), stack.pop() #後の演算のために順序を整えている
            stack.append(a / b)

        else:
            stack.append(int(i))    #受け取っているものは文字列であるが，後に計算されるので，intに変換

    return stack.pop()

if __name__ == '__main__':
    expression = list(input().split())   #逆ポーランド記法で記述
    result = calc(expression)

    print(result)
"
8924955,ALDS1_3_A,"n = list(input().split())
calc = []

for i in n:
    if i.isnumeric():
        calc.append(int(i))
    else:
        y = calc.pop()
        x = calc.pop()
        if i == '+':
            calc.append(x+y)
        elif i == '-':
            calc.append(x-y)
        else:
            calc.append(x*y)

print(*calc)
"
